Instance, X-n411-k19
capacity, 216
min_trucks, 19
output_file, output_uchoa/X-n411-k19-SPPRC.log
Start date, 2022-07-03
Start time, 20-43-55
capacity, 216
num_vehicles, 19
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
314551, 19800.0, 20000, 1, 20000.0, 29233.2
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.2, 22.6, 19.8, 1.2, 1, 18879.3221, 14995.4119, 0, 11119
SPPRC, 0.1, 21.3, 18.6, 1.2, 1, 18879.2977, 15816.8601, 0, 9948
SPPRC, 0.2, 31.6, 28.9, 1.2, 1, 18877.0002, 16448.2789, 0, 9937
SPPRC, 0.1, 29.8, 27.0, 1.2, 1, 18868.8678, 15515.3024, 0, 9127
SPPRC, 0.2, 23.8, 21.1, 1.2, 1, 18868.7445, 16496.2122, 0, 7982
SPPRC, 0.1, 26.7, 24.0, 1.2, 1, 18857.7024, 9859.8093, 0, 13860
SPPRC, 0.1, 22.7, 20.0, 1.2, 1, 18857.5444, 15157.3301, 0, 8814
SPPRC, 0.1, 26.6, 23.9, 1.2, 1, 18857.4039, 15524.8962, 0, 8841
SPPRC, 0.1, 22.7, 20.0, 1.2, 1, 18856.4158, 16364.3786, 0, 8047
SPPRC, 0.2, 22.6, 20.0, 1.2, 1, 18853.3314, 16273.5151, 0, 7935
SPPRC, 0.1, 22.1, 19.5, 1.1, 1, 18848.4761, 16621.3505, 0, 7775
SPPRC, 0.1, 26.7, 23.9, 1.2, 1, 18847.7239, 16246.4665, 0, 7987
SPPRC, 0.1, 23.9, 21.2, 1.2, 1, 18847.7007, 16829.6613, 0, 7560
SPPRC, 0.1, 19.0, 16.3, 1.1, 1, 18844.6499, 16431.4684, 0, 8163
SPPRC, 0.2, 18.5, 15.8, 1.1, 1, 18843.3188, 16438.0473, 0, 8106
SPPRC, 0.1, 32.8, 30.1, 1.1, 1, 18843.2258, 16808.982, 0, 7376
SPPRC, 0.1, 27.0, 24.1, 1.2, 1, 18832.3785, 15826.5346, 0, 9252
SPPRC, 0.1, 20.5, 17.7, 1.2, 1, 18831.4502, 16732.4314, 0, 7870
SPPRC, 0.1, 19.6, 16.9, 1.2, 1, 18817.8735, 16822.7331, 0, 6958
SPPRC, 0.1, 19.0, 16.4, 1.1, 1, 18796.3397, 17183.9076, 0, 6253
SPPRC, 0.1, 36.3, 33.5, 1.2, 1, 18773.3116, 16097.5864, 0, 7747
SPPRC, 0.1, 23.2, 20.3, 1.2, 1, 18770.0241, 16796.9573, 0, 6056
SPPRC, 0.1, 27.7, 24.6, 1.2, 1, 18765.7138, 17157.8029, 0, 5739
SPPRC, 0.1, 16.4, 13.8, 1.1, 1, 18755.5647, 16593.1621, 0, 6119
SPPRC, 0.0, 19.9, 17.2, 1.1, 1, 18754.7755, 16768.7382, 0, 5801
SPPRC, 0.1, 21.3, 18.6, 1.1, 1, 18754.2978, 16912.3707, 0, 5404
SPPRC, 0.1, 21.3, 18.4, 1.2, 1, 18753.0551, 16992.2613, 0, 5797
SPPRC, 0.1, 21.5, 18.6, 1.2, 1, 18751.3364, 17282.3467, 0, 5329
SPPRC, 0.1, 20.2, 17.5, 1.1, 1, 18742.671, 17004.1873, 0, 5539
SPPRC, 0.1, 19.8, 17.1, 1.1, 1, 18741.2052, 17407.6063, 0, 5240
SPPRC, 0.1, 44.6, 41.6, 1.3, 1, 18716.8346, 13144.9901, 0, 9619
SPPRC, 0.2, 22.7, 20.0, 1.2, 1, 18712.5868, 15655.6066, 0, 6609
SPPRC, 0.1, 21.3, 18.6, 1.2, 1, 18708.5476, 16465.0285, 0, 6250
SPPRC, 0.1, 29.9, 26.9, 1.3, 1, 18707.397, 16969.3529, 0, 4749
SPPRC, 0.2, 36.8, 33.8, 1.3, 1, 18699.0133, 17381.5183, 0, 4889
SPPRC, 0.1, 34.9, 32.1, 1.2, 1, 18678.9146, 17294.5464, 0, 4549
SPPRC, 0.2, 36.8, 34.0, 1.2, 1, 18672.3661, 17358.6636, 0, 4303
SPPRC, 0.1, 33.5, 30.6, 1.2, 1, 18659.1506, 16598.9002, 0, 4684
SPPRC, 0.1, 31.7, 28.5, 1.3, 1, 18658.3888, 17402.791, 0, 3679
SPPRC, 0.1, 67.0, 63.7, 1.6, 1, 18653.4926, 9999.484, 0, 14409
SPPRC, 0.1, 38.9, 35.6, 1.4, 1, 18653.4926, 14866.708, 0, 6853
SPPRC, 0.1, 29.4, 26.7, 1.2, 1, 18653.4926, 17346.572, 0, 3670
SPPRC, 0.1, 25.5, 22.8, 1.1, 1, 18647.0349, 16999.6137, 0, 3850
SPPRC, 0.1, 26.8, 24.1, 1.2, 1, 18646.5847, 17325.2427, 0, 3665
SPPRC, 0.1, 26.6, 23.9, 1.2, 1, 18638.3124, 17208.9925, 0, 3301
SPPRC, 0.1, 28.3, 25.3, 1.3, 1, 18636.8405, 17605.6314, 0, 3094
SPPRC, 0.1, 26.6, 23.9, 1.2, 1, 18627.5739, 17090.8713, 0, 3522
SPPRC, 0.1, 19.8, 17.1, 1.2, 1, 18624.5516, 17437.1616, 0, 3375
SPPRC, 0.1, 19.4, 16.7, 1.1, 1, 18619.8697, 17211.9006, 0, 3223
SPPRC, 0.1, 18.8, 16.1, 1.1, 1, 18619.5761, 17619.7025, 0, 2831
SPPRC, 0.1, 18.2, 15.5, 1.1, 1, 18611.2386, 16781.3, 0, 4855
SPPRC, 0.1, 18.7, 16.0, 1.2, 1, 18610.8525, 17033.8737, 0, 4110
SPPRC, 0.1, 18.5, 15.9, 1.1, 1, 18610.7706, 17524.9881, 0, 3276
SPPRC, 0.2, 37.6, 34.5, 1.2, 1, 18603.8028, 17271.5103, 0, 3634
SPPRC, 0.1, 37.5, 34.3, 1.4, 1, 18603.8028, 17714.561, 0, 2953
SPPRC, 0.1, 19.9, 17.2, 1.2, 1, 18597.7767, 16492.0744, 0, 4434
SPPRC, 0.1, 22.4, 19.7, 1.2, 1, 18597.6915, 17381.0251, 0, 3517
SPPRC, 0.1, 31.4, 28.6, 1.2, 1, 18597.3591, 17366.2447, 0, 2912
