Instance, X-n214-k11
capacity, 944
min_trucks, 11
output_file, output_uchoa/X-n214-k11-cyc2.log
Start date, 2022-07-01
Start time, 21-55-02
capacity, 944
num_vehicles, 11
abort_early, False
methods, ['cyc2']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
206537, 10925.0, 20000, 1, 20000.0, 22658.5
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ESPPRC_heur, 0.0, 11.2, 9.9, 0.6, 0, 10621.9789, 10576.2205, True, 25
ESPPRC_heur, 0.0, 10.7, 9.4, 0.6, 0, 10621.5331, 10583.4989, True, 36
ESPPRC_heur, 0.0, 11.8, 10.4, 0.6, 0, 10621.1031, 10577.1031, True, 23
ESPPRC_heur, 0.0, 12.4, 11.1, 0.6, 0, 10621.0758, 10575.1015, True, 20
ESPPRC_heur, -0.0, 12.9, 11.3, 0.7, 0, 10620.9822, 10548.9824, True, 29
ESPPRC_heur, 0.1, 11.4, 10.0, 0.6, 0, 10620.9546, 10604.3581, True, 7
ESPPRC_heur, 0.0, 11.0, 9.8, 0.6, 0, 10620.9236, 10579.0654, True, 4
ESPPRC_heur, 0.0, 11.0, 9.8, 0.6, 0, 10620.9232, 10598.9232, True, 3
ESPPRC_heur, 0.0, 11.7, 10.4, 0.6, 0, 10620.8573, 10600.2483, True, 9
ESPPRC_heur, 0.0, 10.5, 9.3, 0.6, 0, 10620.8339, 10576.5004, True, 5
ESPPRC_heur, -0.0, 11.1, 9.8, 0.6, 0, 10620.8339, 10615.0031, True, 2
cyc2, 0.4, 72.1, 0.0, 0.0, 1, 10620.8337, 9589.375, 0, 40926
ESPPRC_heur, 0.1, 9.2, 8.0, 0.5, 0, 10615.4013, 10488.2701, True, 73
ESPPRC_heur, 0.1, 9.7, 8.6, 0.5, 0, 10614.8522, 10547.5931, True, 26
ESPPRC_heur, 0.0, 11.7, 10.4, 0.6, 0, 10614.1219, 10551.4318, True, 35
ESPPRC_heur, 0.0, 11.4, 10.1, 0.6, 0, 10613.9864, 10509.1286, True, 30
ESPPRC_heur, 0.1, 12.2, 10.9, 0.6, 0, 10613.4073, 10568.2744, True, 19
ESPPRC_heur, 0.0, 13.0, 11.6, 0.7, 0, 10613.2935, 10541.3579, True, 23
ESPPRC_heur, 0.0, 13.1, 11.6, 0.7, 0, 10613.1164, 10563.2657, True, 28
ESPPRC_heur, 0.0, 12.6, 11.1, 0.7, 0, 10612.9241, 10574.258, True, 18
ESPPRC_heur, 0.1, 11.4, 10.1, 0.6, 0, 10612.5027, 10580.5116, True, 10
ESPPRC_heur, -0.0, 11.2, 9.8, 0.6, 0, 10612.5014, 10585.2457, True, 2
ESPPRC_heur, -0.0, 10.7, 9.4, 0.6, 0, 10612.4945, 10605.327, True, 2
ESPPRC_heur, 0.0, 11.6, 10.2, 0.6, 0, 10612.4881, 10606.4679, True, 3
ESPPRC_heur, 0.0, 10.5, 9.3, 0.6, 0, 10612.4858, 10610.7243, True, 3
ESPPRC_heur, -0.0, 10.6, 9.3, 0.6, 0, 10612.4846, 10612.1515, True, 1
cyc2, 0.4, 79.9, 0.0, 0.0, 1, 10612.4844, 9843.2533, 0, 38560
ESPPRC_heur, -0.0, 12.6, 11.1, 0.7, 0, 10612.3938, 10576.3564, True, 15
ESPPRC_heur, 0.0, 12.1, 10.6, 0.7, 0, 10612.3863, 10605.5316, True, 1
cyc2, 0.5, 85.7, 0.0, 0.0, 1, 10612.3863, 9963.9749, 0, 24838
ESPPRC_heur, 0.1, 8.3, 7.2, 0.5, 0, 10606.0248, 10458.6016, True, 183
ESPPRC_heur, 0.0, 9.6, 8.4, 0.5, 0, 10605.7083, 10586.1798, True, 23
ESPPRC_heur, 0.0, 10.9, 9.6, 0.6, 0, 10605.5727, 10458.9469, True, 32
ESPPRC_heur, -0.0, 9.2, 8.0, 0.5, 0, 10605.4976, 10592.0953, True, 10
ESPPRC_heur, 0.0, 9.1, 8.0, 0.5, 0, 10605.4736, 10589.9662, True, 4
ESPPRC_heur, -0.0, 9.1, 7.8, 0.5, 0, 10605.4483, 10594.4483, True, 3
ESPPRC_heur, 0.1, 9.0, 7.8, 0.5, 0, 10605.4397, 10581.912, True, 2
ESPPRC_heur, 0.0, 8.9, 7.8, 0.5, 0, 10605.4397, 10594.4397, True, 1
